Id,Url,ImageUrl,Name,Symbol,CoinName,FullName,Algorithm,ProofType,FullyPremined,TotalCoinSupply,BuiltOn,SmartContractAddress,PreMinedValue,TotalCoinsFreeFloat,SortOrder,Sponsored,IsTrading,TotalCoinsMined,BlockNumber,NetHashesPerSecond,BlockReward,BlockTime
769367,/coins/uetl/overview,/media/27010771/uetl.jpg,UETL,UETL,Useless Eth Token Lite,Useless Eth Token Lite (UETL),N/A,N/A,1,8000000,7605,0xa5a283557653f36cf9aA0d5cC74B1e30422349f2,N/A,N/A,2284,False,True,8000000.0,0.0,0,0.0,0.0
5355,/coins/ufo/overview,/media/12318167/ufo1.png,UFO,UFO,UFO Coin,UFO Coin (UFO),NeoScrypt,PoW,0,4000000000,N/A,N/A,N/A,N/A,323,False,True,0.0,1556479.0,0,0.0,90.0
404806,/coins/ufr/overview,/media/16404855/ufr.png,UFR,UFR,Upfiring,Upfiring (UFR),N/A,N/A,0,815000000.138288041404396357,7605,0xea097a2b1db00627b2fa17460ad260c016016977,N/A,N/A,1884,False,True,815000000.138288,0.0,0,0.0,0.0
926752,/coins/uft/overview,/media/35264224/uft.png,UFT,UFT,ufoodo,ufoodo (UFT),N/A,N/A,0,500000000,7605,0xeea22ba8819ed2b1c2e85f44543fbe11f54f9617,N/A,N/A,3576,False,False,500000000.0,0.0,0,0.0,0.0
369179,/coins/ugc/overview,/media/14913439/ugt.png,UGC,UGC,ugChain,ugChain (UGC),N/A,N/A,0,100000000,7605,0x43ee79e379e7b78d871100ed696e803e7893b644,N/A,N/A,1785,False,True,100000000.0,0.0,0,0.0,0.0
5353,/coins/uis/overview,/media/20455/uis.png,UIS,UIS,Unitus,Unitus (UIS),Multiple,PoW,0,0,N/A,N/A,N/A,N/A,321,False,True,65113302.0,0.0,0,0.0,0.0
371005,/coins/ukg/overview,/media/14913456/ukg.png,UKG,UKG,UnikoinGold,UnikoinGold (UKG),N/A,N/A,0,1000000000,7605,0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b,N/A,N/A,1797,False,True,1000000000.0,0.0,0,0.0,0.0
4628,/coins/ultc/overview,/media/20063/ultc.png,ULTC,ULTC,Umbrella,Umbrella (ULTC),SHA256,PoW,0,2625000,N/A,N/A,N/A,N/A,221,False,True,0.0,0.0,0,0.0,0.0
213100,/coins/umc/overview,/media/1383983/umb.png,UMC,UMC,Umbrella Coin,Umbrella Coin (UMC),N/A,N/A,0,100000000,7605,0x4ad3f85c72b92c3fa8be078d9ab892bb4eb07647,N/A,N/A,1443,False,True,100000000.0,0.0,0,0.0,0.0
926354,/coins/umk/overview,/media/34835990/umk.png,UMK,UMK,UMKA,UMKA (UMK),N/A,N/A,0,180000000,7605,N/A,N/A,N/A,3466,False,False,,,,,
928184,/coins/umo/overview,/media/35309221/umo.png,UMO,UMO,Universal Molecule,Universal Molecule (UMO),Blake,PoW,0,105120001.44,N/A,N/A,N/A,N/A,3815,False,True,1490438.76833627,1650591.0,31301646360047,0.0,120.0
5381,/coins/unat/overview,/media/20456/unat.png,UNAT,UNAT,Unattanium,Unattanium (UNAT),SHA256,PoW,0,0,N/A,N/A,N/A,N/A,349,False,True,0.0,-1.0,0,0.0,0.0
4629,/coins/unb/overview,/media/19940/unb.png,UNB,UNB,UnbreakableCoin,UnbreakableCoin (UNB),SHA256,PoW,0,80000000,N/A,N/A,N/A,N/A,222,False,True,2278150.0,0.0,0,0.0,0.0
8760,/coins/unc/overview,/media/20693/unc.png,UNC,UNC,UnCoin,UnCoin (UNC),X11,N/A,0,144000000000,N/A,N/A,N/A,N/A,455,False,True,8388608.0,0.0,0,0.0,0.0
29198,/coins/unf/overview,/media/351626/unf.png,UNF,UNF,Unfed Coin,Unfed Coin (UNF),Scrypt,PoW,0,67000000,N/A,N/A,N/A,N/A,798,False,True,,,,,
60631,/coins/uni/overview,/media/1382968/uni.png,UNI,UNI,Universe,Universe (UNI),Scrypt,PoS,0,112000000,N/A,N/A,N/A,N/A,1164,False,True,71919734.9291652,1157993.0,0,0.150713233678868,60.0
182364,/coins/unify/overview,/media/1383775/unify.png,UNIFY,UNIFY,Unify,Unify (UNIFY),Scrypt,PoW,0,18181818,N/A,N/A,N/A,N/A,1333,False,True,18133195.0,0.0,0,0.0,300.0
25594,/coins/uniq/overview,/media/351387/uniq.png,UNIQ,UNIQ,Uniqredit,Uniqredit (UNIQ),SHA256D,PoW,0,N/A,N/A,N/A,N/A,N/A,700,False,True,,,,,
20728,/coins/unit/overview,/media/35309731/unit.png,UNIT,UNIT,Universal Currency,Universal Currency (UNIT),SHA-256,PoW/PoS,0,210000000,N/A,N/A,N/A,N/A,566,False,True,0.0,0.0,0,0.0,60.0
38032,/coins/units/overview,/media/1382050/units.png,UNITS,UNITS,GameUnits,GameUnits (UNITS),Scrypt,PoW/PoS,0,13000000,N/A,N/A,N/A,N/A,999,False,True,3472983.0,0.0,0,0.0,0.0
20635,/coins/unity/overview,/media/350935/unity_1.png,UNITY,UNITY,SuperNET,SuperNET (UNITY),N/A,N/A,0,816060.9999,1183,N/A,N/A,N/A,545,False,True,777777.0,0.0,0,0.0,0.0
4630,/coins/uno/overview,/media/20065/uno.png,UNO,UNO,Unobtanium,Unobtanium (UNO),SHA256,PoW,0,250000,N/A,N/A,N/A,N/A,223,False,True,0.0,0.0,6779310202627820000,0.0,0.0
779032,/coins/unrc/overview,/media/27010854/unrc.png,UNRC,UNRC,UniversalRoyalCoin,UniversalRoyalCoin (UNRC),SHA256,PoS,0,N/A,N/A,N/A,N/A,N/A,2339,False,True,70425621.0,86765.0,0,0.0,230.0
928403,/coins/unx/overview,/media/35309374/unx.jpg,UNX,UNX,UNEOX,UNEOX (UNX),N/A,N/A,0,30000000,7605,N/A,N/A,N/A,3848,False,False,,,,,
347247,/coins/up/overview,/media/12318374/up.png,UP,UP,UpToken,UpToken (UP),N/A,N/A,0,10000000000,7605,0x6ba460ab75cd2c56343b3517ffeba60748654d26,N/A,N/A,1730,False,True,184638000.0,0.0,0,0.0,0.0
906271,/coins/upp/overview,/media/33957387/upp.jpg,UPP,UPP,Sentinel Protocol,Sentinel Protocol (UPP),N/A,N/A,0,500000000.00000003,7605,0xc86d054809623432210c107af2e3f619dcfbf652,N/A,N/A,2864,False,True,500000000.0,0.0,0,0.0,0.0
418694,/coins/uqc/overview,/media/16746443/uqc.png,UQC,UQC,Uquid Coin,Uquid Coin (UQC),N/A,N/A,0,40000000,7605,0xd01db73e047855efb414e6202098c4be4cd2423b,N/A,N/A,1907,False,True,40000000.0,0.0,0,0.0,0.0
34750,/coins/ur/overview,/media/352182/ur.jpg,UR,UR,UR,UR (UR),Dagger,PoW,0,N/A,N/A,N/A,N/A,N/A,948,False,True,,,,,
915401,/coins/urals/overview,/media/34155602/urals.jpg,URALS,URALS,Urals Coin,Urals Coin (URALS),XEVAN,PoW,0,210000000,N/A,N/A,N/A,N/A,2984,False,False,11575748.3514112,189424.0,141622502.496594,0.0,180.0
924346,/coins/urb/overview,/media/34477891/urb.png,URB,URB,Urbit Data,Urbit Data (URB),N/A,N/A,0,600000000,7605,N/A,N/A,N/A,3112,False,False,,,,,
4631,/coins/uro/overview,/media/19937/uro.png,URO,URO,UroCoin,UroCoin (URO),X11,PoW,0,0,N/A,N/A,N/A,N/A,224,False,True,1207310.0,0.0,0,0.0,0.0
925641,/coins/urp/overview,/media/34478437/urp.png,URP,URP,Universal Reward Protocol,Universal Reward Protocol (URP),N/A,PoW,0,600000000,7605,N/A,N/A,N/A,3355,False,False,,,,,
925040,/coins/urt/overview,/media/34478095/urt.jpg,URT,URT,Universal Recognition Token,Universal Recognition Token (URT),N/A,N/A,0,875000000,7605,N/A,N/A,N/A,3208,False,False,,,,,
928156,/coins/urx/overview,/media/35309204/logo.png,URX,URX,URANIUMX,URANIUMX (URX),Argon2d,N/A,0,235000,N/A,N/A,N/A,N/A,3807,False,True,45809.12378451,80764.0,1557771.8654178,0.0,300.0
928710,/coins/usat/overview,/media/35309546/usat-2.jpg,USAT,USAT,USAT,USAT (USAT),N/A,N/A,0,1525000000,7605,N/A,N/A,N/A,3935,False,False,,,,,
100954,/coins/usc/overview,/media/1383363/usc.png,USC,USC,Ultimate Secure Cash,Ultimate Secure Cash (USC),SHA256,PoS,0,200084200,N/A,N/A,N/A,N/A,1233,False,True,10343113.0,0.0,0,0.0,60.0
810258,/coins/uscoin/overview,/media/30001666/untitled-1.png,USCOIN,USCOIN,USCoin,USCoin (USCOIN),Scrypt,PoW,0,N/A,N/A,N/A,N/A,N/A,2447,False,True,76401168.3464579,463971.0,114712660.27283,0.0,24.0
925809,/coins/usdc/overview,/media/34835941/usdc.png,USDC,USDC,USD Coin,USD Coin (USDC),N/A,N/A,0,0,7605,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,N/A,N/A,3382,False,True,236214442.17,0.0,0,0.0,0.0
925730,/coins/usdct/overview,/media/34478491/usdc.png,USDCT,USDCT,USDCT,USDCT (USDCT),N/A,N/A,0,100000000,7605,N/A,N/A,N/A,3372,False,False,,,,,
5011,/coins/usde/overview,/media/20465/usde.png,USDE,USDE,UnitaryStatus Dollar,UnitaryStatus Dollar (USDE),Scrypt,PoW/PoS,0,1600000000,N/A,N/A,N/A,N/A,225,False,True,1098952592.6,695502.0,0,250.0,1430317332.0
171986,/coins/usdt/overview,/media/1383672/usdt.png,USDT,USDT,Tether,Tether (USDT),N/A,N/A,0,N/A,1182,N/A,N/A,N/A,1281,False,True,2021459017.0,0.0,0,0.0,0.0
928014,/coins/use/overview,/media/35309131/use.png,USE,USE,Usechain Token,Usechain Token (USE),N/A,N/A,0,20000000000,7605,0xd9485499499d66b175cf5ed54c0a19f1a6bcb61a,N/A,N/A,3791,False,True,20000000000.0,0.0,0,0.0,0.0
844436,/coins/usoamic/overview,/media/30001984/usoamic.jpg,USOAMIC,USOAMIC,USOAMIC,USOAMIC (USOAMIC),N/A,PoS,0,12500000,7605,0x6A7a3e04de8CAc3005B05f25d710F1436b66638d,N/A,N/A,2542,False,False,12500000.0,0.0,0,0.0,14.0
767334,/coins/usx/overview,/media/27010758/usx.png,USX,USX,Unified Society USDEX,Unified Society USDEX (USX),Scrypt,PoW/PoS,0,232000000,N/A,N/A,N/A,N/A,2276,False,True,225181474.482621,539508.0,0,0.0,120.0
5012,/coins/utc/overview,/media/35309631/utc.png,UTC,UTC,UltraCoin,UltraCoin (UTC),Scrypt,PoW/PoS,0,100000000,N/A,N/A,N/A,N/A,226,False,True,49278555.58829,2732126.0,0,10.0,0.0
21219,/coins/uth/overview,/media/350998/uth.png,UTH,UTH,Uther,Uther (UTH),Dagger,PoW,0,25885320,N/A,N/A,N/A,N/A,599,False,True,,,,,
5013,/coins/util/overview,/media/20067/util.png,UTIL,UTIL,Utility Coin,Utility Coin (UTIL),X13,PoW/PoS,0,0,N/A,N/A,N/A,N/A,227,False,True,0.0,0.0,0,0.0,0.0
236358,/coins/utk/overview,/media/9350717/utrust.png,UTK,UTK,Utrust,Utrust (UTK),N/A,N/A,0,500000000,7605,0x70a72833d6bf7f508c8224ce59ea1ef3d0ea3a38,N/A,N/A,1510,False,True,500000000.0,0.0,0,0.0,0.0
926618,/coins/utl/overview,/media/35264147/utl.png,UTL,UTL,Utile Network,Utile Network (UTL),N/A,N/A,0,200000000,7605,N/A,N/A,N/A,3527,False,False,,,,,
466492,/coins/utnp/overview,/media/16746611/utn.png,UTNP,UTNP,Universa,Universa (UTNP),N/A,N/A,0,4997891952,7605,0x9e3319636e2126e3c0bc9e3134aec5e1508a46c7,N/A,N/A,1956,False,True,4997891952.0,0.0,0,0.0,0.0
587261,/coins/utt/overview,/media/20780614/utt.png,UTT,UTT,United Traders Token,United Traders Token (UTT),N/A,N/A,0,100000000,7605,0x16f812be7fff02caf662b85d5d58a5da6572d4df,N/A,N/A,2009,False,True,100000000.0,0.0,0,0.0,0.0
866334,/coins/uuu/overview,/media/30002272/uuu.png,UUU,UUU,U Network,U Network (UUU),N/A,N/A,0,10000000000,7605,0x3543638ed4a9006e4840b105944271bcea15605d,N/A,N/A,2644,False,True,10000000000.0,0.0,0,0.0,0.0
866283,/coins/uwc/overview,/media/30002269/uwc.jpg,UWC,UWC,Uwezocoin,Uwezocoin (UWC),Scrypt,PoW,0,840000000,N/A,N/A,N/A,N/A,2643,False,False,0.0,0.0,0,0.0,60.0
927571,/coins/vad/overview,/media/35307378/vad.png,VAD,VAD,Varanida,Varanida (VAD),N/A,N/A,0,1000000000,7605,N/A,N/A,N/A,3745,False,False,,,,,
732147,/coins/val/overview,/media/27010515/val.png,VAL,VAL,Valorbit,Valorbit (VAL),Scrypt,PoW/PoS,0,92233720000000000,N/A,N/A,N/A,N/A,2186,False,True,0.0,0.0,0,0.0,240.0
924993,/coins/vanig/overview,/media/34478070/vanig.png,VANIG,VANIG,VANIG,VANIG (VANIG),N/A,N/A,0,225000000,7605,N/A,N/A,N/A,3195,False,False,,,,,
927245,/coins/vanm/overview,/media/35284334/vanm.jpg,VANM,VANM,VANM,VANM (VANM),N/A,N/A,0,240000000,7605,0x0d155aaa5c94086bce0ad0167ee4d55185f02943,N/A,N/A,3623,False,False,240000000.0,0.0,0,0.0,0.0
784462,/coins/vany/overview,/media/27010900/vany.png,VANY,VANY,Vanywhere,Vanywhere (VANY),N/A,N/A,0,800000000,112392,N/A,N/A,N/A,2365,False,False,,,,,
30016,/coins/vapor/overview,/media/351708/vapor.png,VAPOR,VAPOR,Vaporcoin,Vaporcoin (VAPOR),SHA256,PoW/PoS,0,2000000,N/A,N/A,N/A,N/A,829,False,True,,,,,
926807,/coins/var/overview,/media/35264241/var.png,VAR,VAR,VARcrypt,VARcrypt (VAR),N/A,N/A,0,42000000,1182,N/A,N/A,N/A,3588,False,False,,,,,
928522,/coins/vc/overview,/media/35309443/vc.png,VC,VC,Vecap,Vecap (VC),N/A,N/A,0,1000000000,60963,N/A,N/A,N/A,3878,False,False,,,,,
5014,/coins/vdo/overview,/media/20066/vdo.png,VDO,VDO,VidioCoin,VidioCoin (VDO),X11,PoW/PoS,0,0,N/A,N/A,N/A,N/A,228,False,True,,,,,
22434,/coins/vec2/overview,/media/351101/vec2.png,VEC2,VEC2,VectorCoin 2.0 ,VectorCoin 2.0  (VEC2),Dagger-Hashimoto,PoW,0,N/A,N/A,N/A,N/A,N/A,671,False,True,,,,,
306482,/coins/vee/overview,/media/12318044/vee.png,VEE,VEE,BLOCKv,BLOCKv (VEE),N/A,N/A,0,3646271241,7605,0x340d2bde5eb28c1eed91b2f790723e3b160613b7,N/A,N/A,1586,False,True,1531433921.0,0.0,0,0.0,0.0
925595,/coins/veen/overview,/media/34478410/veen.png,VEEN,VEEN,LIVEEN,LIVEEN (VEEN),N/A,N/A,0,N/A,7605,0x54F0E3b0d7CcBB65E56D166350aa86F7E71cE20b,N/A,N/A,3345,False,True,2229948513.0,0.0,0,0.0,0.0
55544,/coins/veg/overview,/media/1382792/veg.png,VEG,VEG,BitVegan,BitVegan (VEG),PoS,PoS,0,600000000,N/A,N/A,N/A,N/A,1132,False,True,,,,,
820940,/coins/vega/overview,/media/30001786/vega.jpg,VEGA,VEGA*,VEGA,VEGA (VEGA),N/A,PoS,0,1178794.70588227,7605,0xca48AC42C9Cd4eE98813af8945A1024868ee62de,N/A,N/A,2489,False,True,1178560.47164807,0.0,0,0.0,14.0
926510,/coins/vena/overview,/media/34836073/vena.png,VENA,VENA,Vena Network,Vena Network (VENA),N/A,N/A,0,1000000000,7605,N/A,N/A,N/A,3499,False,False,,,,,
929166,/coins/veo/overview,/media/35520997/veo.png,VEO,VEO,Amoveo,Amoveo (VEO),SHA-256,PoW,0,0,N/A,N/A,N/A,N/A,4005,False,True,,,,,
925886,/coins/veot/overview,/media/34835655/veo.png,VEOT,VEOT,Viewo,Viewo (VEOT),N/A,N/A,0,2000000000,7605,N/A,N/A,N/A,3400,False,False,,,,,
136211,/coins/veri/overview,/media/1383562/veri.png,VERI,VERI,Veritaseum,Veritaseum (VERI),N/A,N/A,0,100000000,7605,0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374,N/A,N/A,1260,False,True,100000000.0,0.0,0,0.0,0.0
7562,/coins/versa/overview,/media/20629/versa.png,VERSA,VERSA,Versa Token,Versa Token (VERSA),N/A,PoS,0,0,N/A,N/A,N/A,N/A,423,False,True,,,,,
925893,/coins/vest/overview,/media/34835661/vestchain.png,VEST,VEST,VestChain,VestChain (VEST),N/A,N/A,0,8848000000,7605,0x37f04d2c3ae075fad5483bb918491f656b12bdb6,N/A,N/A,3402,False,True,8848000000.0,0.0,0,0.0,0.0
236131,/coins/vet/overview,/media/12318129/ven.png,VET,VET,Vechain,Vechain (VET),VeChainThor Authority,Proof of Authority,0,86712634466,7605,N/A,N/A,N/A,1509,False,True,55454734800.0,0.0,0,0.0,0.0
926392,/coins/vex/overview,/media/34836014/vexanium.png,VEX,VEX,Vexanium,Vexanium (VEX),N/A,N/A,0,1000000000,177157,N/A,N/A,N/A,3475,False,True,,,,,
5015,/coins/via/overview,/media/20070/via.png,VIA,VIA,ViaCoin,ViaCoin (VIA),Scrypt,PoW,0,23000000,N/A,N/A,N/A,N/A,229,False,True,23129690.1171875,0.0,0,0.0,0.0
927267,/coins/viaz/overview,/media/35284348/viaz.png,VIAZ,VIAZ,Viaz,Viaz (VIAZ),N/A,N/A,0,1500000000,166390,N/A,N/A,N/A,3629,False,False,,,,,
198710,/coins/vib/overview,/media/1383893/vib.png,VIB,VIB,Viberate,Viberate (VIB),N/A,N/A,0,200000000,7605,0x2C974B2d0BA1716E644c1FC59982a89DDD2fF724,N/A,N/A,1408,False,True,200000000.0,0.0,0,0.0,0.0
336538,/coins/vibe/overview,/media/12318267/vibe.png,VIBE,VIBE,VIBEHub,VIBEHub (VIBE),N/A,N/A,0,267000000,7605,0xe8ff5c9c75deb346acac493c463c8950be03dfba,N/A,N/A,1668,False,True,267000000.0,0.0,0,0.0,0.0
851066,/coins/vic/overview,/media/30002111/vic.jpg,VIC,VIC,Victorium,Victorium (VIC),Dagger-Hashimoto,PoW,0,N/A,N/A,N/A,N/A,N/A,2590,False,True,,,,,
894052,/coins/vid/overview,/media/33434208/vid.jpg,VID,VID,VideoCoin,VideoCoin (VID),N/A,PoW/PoS,0,882000000,N/A,N/A,N/A,N/A,2778,False,False,,,,,
927222,/coins/vidi/overview,/media/35284320/vidi.png,VIDI,VIDI,Vidion,Vidion (VIDI),N/A,N/A,0,150000000,7605,N/A,N/A,N/A,3616,False,False,,,,,
914830,/coins/vidt/overview,/media/34155586/vid.png,VIDT,VIDT,V-ID,V-ID (VIDT),N/A,N/A,0,100000000,7605,0x445f51299ef3307dbd75036dd896565f5b4bf7a5,N/A,N/A,2978,False,False,64305827.25,0.0,0,0.0,0.0
928450,/coins/vidy/overview,/media/35309399/vidy.png,VIDY,VIDY,Vidy,Vidy (VIDY),N/A,N/A,0,10000000000,7605,N/A,N/A,N/A,3858,False,False,,,,,
38964,/coins/vidz/overview,/media/1382172/vidz.png,VIDZ,VIDZ,PureVidz,PureVidz (VIDZ),PoS,PoS,0,125000000,N/A,N/A,N/A,N/A,1013,False,True,,,,,
838344,/coins/view/overview,/media/30001915/untitled-1.png,VIEW,VIEW,Viewly,Viewly (VIEW),N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,2516,False,True,,,,,
907161,/coins/vig/overview,/media/33957398/vig.jpg,VIG,VIG,TheVig,TheVig (VIG),SHA256D,PoW/PoS,0,100000000,N/A,N/A,N/A,N/A,2869,False,True,33238183.7225834,586386.0,0,100.966365192086,30.0
782929,/coins/vin/overview,/media/27010882/vin.jpg,VIN,VIN,VinChain,VinChain (VIN),N/A,N/A,1,1000000000,7605,0xf3e014fe81267870624132ef3a646b8e83853a96,N/A,N/A,2358,False,True,1000000000.0,0.0,0,0.0,0.0
5407,/coins/vior/overview,/media/20469/viorjpeg.png,VIOR,VIOR,ViorCoin,ViorCoin (VIOR),Scrypt,PoW/PoS,0,0,N/A,N/A,N/A,N/A,375,False,True,0.0,-1.0,0,0.0,0.0
22212,/coins/vip/overview,/media/351069/vip.png,VIP,VIP,VIP Tokens,VIP Tokens (VIP),NIST5,PoW/PoS,0,90000000,N/A,N/A,N/A,N/A,644,False,True,83450403.0,0.0,0,0.0,30.0
6088,/coins/viral/overview,/media/20472/viral.png,VIRAL,VIRAL,Viral Coin,Viral Coin (VIRAL),Scrypt,PoS,0,0,N/A,N/A,N/A,N/A,379,False,True,0.0,-1.0,0,0.0,0.0
62648,/coins/visio/overview,/media/1383047/visio.png,VISIO,VISIO,Visio,Visio (VISIO),X13,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,1176,False,True,63310113.6958,949637.0,0,1.0,60.0
842430,/coins/vit/overview,/media/30001936/untitled-1.png,VIT,VIT,Vice Industry Token,Vice Industry Token (VIT),N/A,N/A,0,4000000000,7605,0x23b75bc7aaf28e2d6628c3f424b3882f8f072a3c,N/A,N/A,2521,False,True,4000000000.0,0.0,0,0.0,0.0
913061,/coins/vitae/overview,/media/34155548/vitae.jpg,VITAE,VITAE,Vitae,Vitae (VITAE),Quark,PoS,0,100000000,N/A,N/A,N/A,N/A,2959,False,True,13329468.6131786,541719.0,4037719123110,0.0,45.0
921524,/coins/vite/overview,/media/34477806/vite.jpg,VITE,VITE,VITE,VITE (VITE),N/A,N/A,0,1000000000,7605,0x1b793E49237758dBD8b752AFC9Eb4b329d5Da016,N/A,N/A,3063,False,True,1000000000.0,0.0,0,0.0,0.0
393656,/coins/viu/overview,/media/14913680/viu.png,VIU,VIU,Viuly,Viuly (VIU),N/A,N/A,0,1000000000,7605,0x519475b31653e46d20cd09f9fdcf3b12bdacb4f5,N/A,N/A,1862,False,True,1000000000.0,0.0,0,0.0,0.0
341205,/coins/vivo/overview,/media/12318337/vivo.png,VIVO,VIVO,VIVO Coin,VIVO Coin (VIVO),NeoScrypt,PoW,0,27000000,3807,N/A,N/A,N/A,1707,False,True,4165967.57499639,331387.0,1366693.77455739,0.0,120.0
856890,/coins/vld/overview,/media/30002154/vld.jpg,VLD,VLD,Valid,Valid (VLD),N/A,N/A,0,1000000000 ,7605,0x922ac473a3cc241fd3a0049ed14536452d58d73c,N/A,N/A,2602,False,True,449848163.6903,0.0,0,0.0,0.0
925161,/coins/vlp/overview,/media/34478150/vlp.png,VLP,VLP,Volpo,Volpo (VLP),N/A,N/A,1,100000000,7605,0x66a4949588d75f4070e54ab17cd0a3484edc6b6a,N/A,N/A,3240,False,False,100000000.0,0.0,0,0.0,0.0
579189,/coins/vlr/overview,/media/20780606/vlr.png,VLR,VLR,Valorem,Valorem (VLR),N/A,N/A,0,200000000,7605,N/A,N/A,N/A,2001,False,True,,,,,
28225,/coins/vlt/overview,/media/351514/vlt.png,VLT,VLT,Veltor,Veltor (VLT),N/A,PoW,0,N/A,N/A,N/A,N/A,N/A,751,False,True,554855.0,0.0,0,0.0,1800.0
50730,/coins/vltc/overview,/media/1382738/vltc.png,VLTC,VLTC,VaultCoin,VaultCoin (VLTC),X11,PoW,0,1000000000,N/A,N/A,N/A,N/A,1116,False,True,30385540.0,0.0,0,0.0,180.0
927322,/coins/vltx/overview,/media/35284380/vltx.png,VLTX,VLTX,Volentix,Volentix (VLTX),N/A,N/A,0,2100000000,166503,N/A,N/A,N/A,3653,False,False,,,,,
885469,/coins/vlux/overview,/media/33187827/vlux.png,VLUX,VLUX,VLUX,VLUX (VLUX),N/A,N/A,0, 85000000,7605,N/A,N/A,N/A,2716,False,False,,,,,
804376,/coins/vlx/overview,/media/30001652/vlx.png,VLX,VLX,Velox,Velox (VLX),Scrypt,PoS,0,124000000,N/A,N/A,N/A,N/A,2440,False,True,25570013.1348022,590274.0,0,0.0,64.0
5409,/coins/vmc/overview,/media/19943/vmc.png,VMC,VMC,VirtualMining Coin,VirtualMining Coin (VMC),Scrypt-n,PoW,0,1000000,N/A,N/A,N/A,N/A,377,False,True,,,,,
921401,/coins/vme/overview,/media/34477799/vme.png,VME,VME,VeriME,VeriME (VME),N/A,N/A,0,1000000000,7605,0xc343f099d3e41aa5c1b59470450e21e92e2d840b,N/A,N/A,3061,False,True,1000000000.0,0.0,0,0.0,0.0
927664,/coins/vns/overview,/media/35308877/vns.png,VNS,VNS,Venus,Venus (VNS),Scrypt,N/A,0,300000000,N/A,N/A,N/A,N/A,3764,False,False,,,,,
229307,/coins/vnt/overview,/media/1384015/vent.png,VNT,VNT,Veredictum,Veredictum (VNT),N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,1473,False,False,,,,,
929099,/coins/vnty/overview,/media/35520960/vnty.png,VNTY,VNTY,VENOTY,VENOTY (VNTY),Scrypt,PoW,0,94000000,N/A,N/A,N/A,N/A,3990,False,False,,,,,
926362,/coins/vnx/overview,/media/34835996/visionx.png,VNX,VNX,VisionX,VisionX (VNX),N/A,N/A,0,10000000000,7605,0x1563D521ba309e2Ad9f4aFfD6f4dE9759E8d4F21,N/A,N/A,3467,False,True,10000000000.0,0.0,0,0.0,0.0
188352,/coins/voise/overview,/media/12318263/voise.png,VOISE,VOISE,Voise,Voise (VOISE),N/A,N/A,0,825578000,7605,0x83eEA00D838f92dEC4D1475697B9f4D3537b56E3,N/A,N/A,1366,False,True,825578000.0,0.0,0,0.0,0.0
928714,/coins/vol/overview,/media/35309548/vol.jpg,VOL,VOL,VolAir,VolAir (VOL),N/A,N/A,0,500000000,7605,0x33c52ee4bd563a26071619bc6f70146295febe8d,N/A,N/A,3936,False,True,500000000.0,0.0,0,0.0,0.0
55553,/coins/volt/overview,/media/1382794/volt.png,VOLT,VOLT,BitVolt,BitVolt (VOLT),PoS,PoS,0,N/A,N/A,N/A,N/A,N/A,1134,False,True,61608142.5890767,59545.0,0,8.09725213050842,120.0
5016,/coins/voot/overview,/media/19946/voot.png,VOOT,VOOT,VootCoin,VootCoin (VOOT),X11,PoW,0,0,N/A,N/A,N/A,N/A,230,False,True,0.0,-1.0,0,0.0,0.0
418671,/coins/vot/overview,/media/16746442/vot.png,VOT,VOT,Votecoin,Votecoin (VOT),Equihash,PoW,0,220000000,24854,N/A,N/A,N/A,1906,False,True,,,,,
24305,/coins/voya/overview,/media/351304/voya.png,VOYA,VOYA,Voyacoin,Voyacoin (VOYA),N/A,PoW,0,N/A,N/A,N/A,N/A,N/A,688,False,True,,,,,
20718,/coins/vprc/overview,/media/350951/vpc.png,VPRC,VPRC,VapersCoin,VapersCoin (VPRC),Scrypt,PoW,0,42750000000,N/A,N/A,N/A,N/A,562,False,True,,,,,
886955,/coins/vra/overview,/media/33187836/vra.jpg,VRA,VRA,Verasity,Verasity (VRA),N/A,PoW,0,12491500000,7605,0xdf1d6405df92d981a2fb3ce68f6a03bac6c0e41f,N/A,N/A,2721,False,False,12491500000.0,0.0,0,0.0,0.0
5017,/coins/vrc/overview,/media/20068/vrc.png,VRC,VRC,VeriCoin,VeriCoin (VRC),Scrypt,PoST,0,0,N/A,N/A,N/A,N/A,231,False,True,31553105.2969289,0.0,0,0.0,60.0
927666,/coins/vrf/overview,/media/35308878/vrf.png,VRF,VRF,Verifier,Verifier (VRF),N/A,N/A,0,690000000,7605,N/A,N/A,N/A,3765,False,False,,,,,
924986,/coins/vrh/overview,/media/34478066/vrh.png,VRH,VRH,Virtual Rehab,Virtual Rehab (VRH),N/A,N/A,0,400000000,7605,N/A,N/A,N/A,3192,False,False,,,,,
28323,/coins/vrm/overview,/media/351522/vrm.png,VRM,VRM,Verium,Verium (VRM),N/A,PoWT,0,N/A,N/A,N/A,N/A,N/A,757,False,True,2039026.5841356,315881.0,0,0.0,0.0
